Column,Row,Well,Sample,Rep,0,79,84,89,94,99,104,110,115,120,125,130,135,141,146,151,156,161,166,172,177,182,187,192,198,203,208,213,218,223,229,234,239,244,249,254,260,265,270,275,280,285,291,296,301,306,311,316,322,327,332,337,342,348,353,358,363,368,378,389,399,409,419,429,439,450,460,470,480,490,500,511,521,531,541,551,562,572,582,592,602,612,623,633,643,653,663,673,684,694,704,714,724
1,A,1,1.2.4,1,31.454374783587262,41.4611311983471,63.58812581107847,42.596404762948985,45.41222805279042,95.63297495274104,34.34986745114708,32.9334206198061,33.284009262465375,33.48121537396122,33.781824262093764,33.61268611495845,33.382612318213305,33.59077432479225,33.47025947887812,33.59077432479224,33.77702454120499,33.8427599117036,35.781953341412745,35.69430618074793,36.69129263331025,36.428351151315795,36.59268957756233,36.65842494806094,36.559821892313025,36.62555726281164,36.87754284972299,36.570777787396125,36.85563105955679,36.76845407313008,36.68033673822715,36.60364547264543,36.428351151315795,36.54886599722992,37.03092538088643,36.66938084314405,36.461218836565095,36.92136643005541,36.965190010387815,37.096660751385045,36.74607210872576,36.53791010214682,36.8994546398892,37.107616646468145,37.92930877770084,36.833719269390585,36.976145905470915,36.78989568905818,37.18430791204987,36.965190010387815,36.976145905470915,38.685265538434905,37.08570485630194,38.816736279432135,37.228131492382275,38.59761837777008,37.60063192520776,37.3267345481302,39.079677761426595,35.72717386599724,36.450262941481995,35.913424082409975,37.611587820290865,37.18430791204987,37.51298476454294,37.16239612188366,37.85261751211912,38.03886772853186,36.09967429882272,36.581733682479225,36.165409669321335,36.18732145948754,37.7759262465374,37.69923498095568,37.633499610457065,36.69129263331025,38.948207020429365,38.10460309903047,37.600631925207765,36.84467516447369,38.00600004328255,36.746397412018425,36.4612188365651,37.52394065962604,37.896441092451525,38.06077951869807,38.038867728531855,36.492745809234385,36.14349787915513,36.28592451523546,36.15445377423823,36.4612188365651,36.34070399065097
1,B,2,1.2.4,2,55.04241689750693,6.333935950413222,1061.0641776517998,126.77897899214945,126.95585221386425,97.40075614366731,144.04746591201442,130.64904886599723,131.5364763677285,131.8761091153047,134.2169751326696,132.1390505972992,129.3014737707756,132.1828741776316,132.97169862361497,132.55537461045708,133.03743399411357,132.42390386945982,132.33625670879502,133.36611084660666,133.4756697974377,133.33324316135736,132.6868453514543,134.70273004674513,136.0393492468837,134.7575095221607,136.00648156163436,137.1678064404432,136.6200116862881,136.9277521811587,140.1806775882964,146.19546398891967,145.8448753462604,146.15164040858727,147.3129652873961,146.84186179882272,146.3817142053324,146.58987621191136,147.9922307825485,147.11575917590025,146.86377358898892,147.2143622316482,146.8089941135734,147.9922307825485,148.38664300554015,148.18943689404432,147.53208318905817,146.58987621191136,146.96237664473685,146.76517053324102,147.68546572022163,147.54303908414127,148.9453936547784,154.2809145602493,153.3387075831025,154.06179665858727,153.3387075831025,154.4781206717452,154.73010625865652,154.45620888157893,154.58767962257622,154.5548119373269,154.6534149930748,154.83966520948752,153.93032591759004,155.03687132098338,155.16834206198064,156.23106388504158,166.15710483033243,166.71585547957065,165.79556029259004,167.08835591239614,166.4748257877424,165.31350090893355,166.28857557132966,166.0694576696676,165.63122186634348,166.62820831890582,165.49975112534625,166.70489958448755,165.28063322368422,167.17846289579452,166.24475199099726,167.0226205418975,166.22284020083103,167.01166464681444,166.9568851713989,167.0571512596804,167.55945940096953,166.38717862707756,165.99276640408587,166.9787969615651,166.92401748614958
1,C,3,1.2.4,3,40.16431137465374,63.528215392561975,164.17423673246364,14.898195254594095,7.388180712580514,13697.632620510396,60.013170993613045,56.335212517313025,55.18484353358726,56.02844745498616,57.7055282663041,70.54500844009695,71.75015689923823,72.4513341845568,72.29795165339335,73.17442326004155,73.21824684037396,73.3387616862881,73.8427328601108,75.49707301765929,75.81479397506926,76.9213393784626,77.2719280211219,77.40339876211912,77.61156076869806,77.91832583102493,78.18126731301939,78.41134110976455,80.25193148372577,80.85971963532987,81.38038867728532,81.43516815270083,81.52281531336565,81.69810963469529,81.93913932652355,82.01583059210527,82.36641923476455,82.03774238227147,82.35546333968144,82.5964930315097,82.5964930315097,82.45406639542936,82.94708167416898,83.0456847299169,83.056640625,83.27575852666206,83.37436158240997,83.27575852666206,83.39627337257619,83.60443537915512,83.4948764283241,83.58252358898892,83.57156769390583,83.83450917590028,83.5277441135734,84.18509781855957,83.63730306440443,84.13031834314404,85.46693754328255,85.72987902527701,87.62524887465375,90.05745758310249,90.69289949792244,90.4080462257618,90.56142875692521,90.4409139110111,90.53951696675901,90.80245844875347,91.02157635041551,90.72576718317175,91.06539993074793,90.83532613400277,91.25165014716067,90.79150255367037,93.37709379328255,93.70577064577563,93.35518200311635,94.25356539993076,94.11113876385042,94.067315183518,94.1111387638504,93.63052641897852,93.76055012119114,93.62907938019391,93.50856453427978,93.45378505886427,93.48665274411358,94.20399960788157,93.22371126211912,93.42091737361497,93.15797589162051,93.47569684903048,93.61812348511081
1,D,4,1.2.4,4,44.27277203081718,1821.4424070247933,24.152422990232907,11683.892976185252,12565.927210486014,0.0,1441.4712922674244,41.23798909279779,41.93916637811635,41.829607427285325,42.5519988158414,42.05968122403048,41.95012227319945,42.31166681094183,42.15828427977839,42.519828817520775,42.51982881752078,42.58556418801939,42.771814404432135,42.79372619459834,42.618431873268705,42.99093230609419,42.93615283067867,42.85946156509696,42.925196935595565,42.903285145429365,42.93615283067867,42.69512313885042,43.23196199792245,43.3854524066268,43.46203579466759,43.451079899584485,43.45107989958449,43.72497727666205,43.75784496191136,43.286741473337955,43.38534452908588,43.560638850415515,43.70306548649585,43.549682955332415,43.692109591412745,43.4949034799169,43.35247684383657,43.74688906682826,43.703065486495845,43.77975675207756,43.955051073407205,43.4949034799169,43.549682955332415,43.834536227493075,43.88931570290858,43.88931570290859,43.801668542243775,44.07556591932133,43.933139283241,43.801668542243775,44.02078644390582,44.04269823407202,46.82549558518006,46.54064231301939,47.110348857340725,46.95696632617729,46.836451480263165,47.05556938192521,46.73784842451524,46.48586283760388,47.77865845740998,47.877261513157904,47.35137854916898,47.23086370325485,47.20895191308864,47.17608422783934,47.18704012292244,47.252775493421055,47.395202129501385,47.263731388504155,47.32946675900278,47.252775493421055,47.4390257098338,47.4499816049169,47.515716975415515,47.65341633173218,47.68005540166205,47.54858466066482,47.69101129674515,47.69101129674515,47.4390257098338,47.98426624840701,47.47189339508311,47.48284929016621,47.504761080332415,47.58145234591413,47.395202129501385
2,A,5,1.2.4,5,36.570777787396125,38.58471074380165,57.969272932176764,38.988421560457866,41.99177401918833,50.44157608695652,38.336400040268,42.245931440443215,43.451079899584485,43.59350653566482,44.69458576378228,44.27277203081718,44.3494632963989,44.15225718490305,44.50284582756233,44.40424277181441,44.67814014889197,45.03968468663435,45.02872879155125,44.94108163088643,44.897258050554015,45.12733184729917,45.33549385387812,45.36836153912743,45.09446416204987,45.31358206371191,45.33549385387813,45.58747944078948,45.51078817520776,45.800656798353096,45.85042092278394,45.82850913261774,45.58747944078948,45.59843533587258,45.938068083448755,45.76277376211912,46.036671139196685,45.82850913261773,45.57652354570638,45.762773762119124,46.08049471952909,45.91615629328255,46.00380345394737,46.190053670360115,46.190053670360115,46.25578904085873,46.463951047437675,46.573509998268705,46.62828947368421,46.49681873268698,46.47490694252078,46.44203925727147,46.573509998268705,46.68306894909973,46.5515982081025,46.82549558518006,46.78167200484764,46.606377683518005,46.90218685076177,46.573509998268705,46.847407375346265,46.95696632617729,47.05556938192521,47.0007899065097,47.18704012292244,47.18704012292244,47.0446134868421,47.19799601800554,47.23086370325485,47.241819598337955,47.34042265408588,47.40615802458449,47.241819598337955,47.48284929016621,47.50476108033241,47.49380518524931,47.40615802458449,47.60336413608033,47.72387898199446,47.53762876558172,47.47189339508311,47.96220958729536,47.767702562326875,47.85534972299169,47.669099506578945,47.96490867382271,47.97586456890582,48.53568277619841,48.589394693559555,48.64417416897507,48.24976194598338,48.37027679189751,48.62226237880887
2,B,6,1.2.4,6,19.545316828254848,74.46732954545453,46.54139061539513,25.12266457611508,38.05825188054592,156.6147802457467,35.19927070167,30.49025601627424,29.635696199792246,29.690475675207757,30.08502916538748,29.734299255540165,29.537093144044324,29.8657699965374,29.405622403047094,29.8767258916205,29.493269563711912,29.821946416204987,29.668563885041554,29.843858206371195,29.51518135387812,29.898637681786706,30.073932003116344,30.008196632617732,30.22731453427978,29.997240737534625,29.548049039127427,30.43547654085873,30.293049904778396,30.22865405352416,30.52312370152355,30.194446849030474,29.800034626038784,30.019152527700836,30.052020212950143,29.887681786703606,29.876725891620502,30.205402744113577,30.238270429362885,30.27113811461219,30.249226324445985,29.975328947368425,30.205402744113577,30.325917590027704,30.314961694944603,29.95341715720222,30.183490953947373,30.676506232686982,30.40260885560942,30.49025601627424,30.106799688365655,30.534079596606652,30.194446849030474,30.479300121191137,30.501211911357345,30.742241603185597,30.435476540858726,30.643638547437675,30.05202021295014,30.512167806440445,30.632682652354575,30.271138114612192,30.654594442520775,30.57790317693906,30.18349095394737,30.3040057998615,30.742241603185597,30.555991386772856,30.599814967105267,30.545035491689752,30.665550337603882,30.709373917936293,30.698418022853186,30.599814967105264,30.687462127770086,30.555991386772856,31.14760972126039,30.78606518351801,30.82988876385042,30.92849181959834,30.939447714681442,31.25428879521615,30.7531974982687,31.37768351800554,30.720329813019394,30.818932868767316,31.081874350761776,34.47456131751789,34.730187413434905,34.39055466585873,33.96327475761773,34.52202540685596,34.42342235110804
2,C,7,1.2.4,7,47.39520212950139,28.517239152892557,59.525262960180314,78.53191745976052,54.52203729561732,82.02238894139887,54.203252760036236,40.28482622056787,41.43519520429363,41.67622489612189,42.76292706460242,42.6074759781856,42.94710872576178,43.57159474549862,43.80166854224377,43.62637422091413,45.98189166378117,48.677041854224385,49.235792503462605,49.71785188711912,49.55351346087258,49.09336586738227,49.04954228704987,49.13718944771468,48.92902744113574,48.709909539473685,49.43299861495845,49.73976367728532,53.65101822195292,53.91750808744241,53.957783284279785,53.026532202216075,53.50859158587258,53.563371061288095,53.65101822195291,52.99366451696676,53.300429579293635,53.38807673995845,53.88109201869806,53.73866538261773,54.40697498268698,53.92491559903048,54.30837192693906,53.81535664819945,54.24263655644045,54.768519520429365,54.76851952042937,54.80138720567868,54.352195507271475,55.3491819598338,55.17388763850416,55.96271208448754,55.90793260907203,56.05035924515236,56.26947714681441,55.62307933691136,56.02844745498615,57.32124307479225,56.609109894390585,56.91587495671746,57.46366971087258,57.70469940270083,58.14293520602493,56.992566222299175,58.4277884781856,58.19771468144045,57.20072822887812,58.26345005193907,58.318229527354575,58.0005085699446,57.5951404518698,58.34014131752078,58.318229527354575,58.8879360716759,58.28536184210527,58.28536184210527,58.94271554709141,58.66881817001386,58.942715547091424,58.80028891101108,58.35109721260388,58.758945201450835,58.70168585526316,58.25249415685596,58.88793607167591,59.03036270775624,58.72359764542937,59.25522007646308,58.08815573060942,59.19470113400278,59.238524714335185,59.53433388157895,60.706614655470915
2,D,8,1.2.4,8,28.60584206198061,44.99128357438016,330.75161361928826,368.84689816236124,79.93601076528084,743.4250945179585,36.94337870941041,31.826875216412745,32.18841975415513,32.27606691481994,33.01582167448796,32.54996429189751,32.68143503289474,32.91150882963989,33.05393546572022,33.07584725588643,33.29496515754848,33.33878873788089,33.3716564231302,33.47025947887812,33.415480003462605,33.62364201004156,33.48121537396122,34.17143676419668,34.10570139369806,33.89753938711912,33.8427599117036,33.75511275103878,33.941362967451525,34.22090971473384,34.43437824619114,34.598716672437675,35.48614417416898,39.715119676246545,39.583648935249315,39.26592797783934,39.26592797783934,39.5288694598338,39.68225199099724,39.67129609591413,39.76989915166205,39.496001774584485,39.76989915166205,39.726075571329645,39.89041399757618,39.81372273199446,39.29879566308865,39.485045879501385,39.57269304016621,39.57269304016621,39.51791356475069,39.342619243421055,39.989017053324105,39.92328168282548,39.63842841066482,39.857546312326875,39.978061158241,39.5288694598338,40.20813495498615,39.989017053324105,40.15335547957064,40.4382087517313,40.4272528566482,40.60254717797784,40.46012054189751,40.62445896814405,40.72306202389197,40.29578211565097,40.46012054189751,40.08762010907203,40.4382087517313,40.4272528566482,40.67923844355956,40.19717905990304,40.49298822714682,40.24100264023546,40.31769390581718,40.383429276315795,40.37247338123269,40.36151748614959,40.28482622056787,41.02538966767963,40.81070918455679,40.50394412222992,40.73401791897507,40.777841499307485,40.777841499307485,41.113616312126254,40.657326653393355,40.55872359764543,40.63541486322715,40.8654886599723,40.777841499307485
3,A,9,1.2.4,9,25.582015019044324,34.429881198347104,43.11821255378731,28.686241831498613,30.00878338813567,34.571420132325144,28.166211787340185,26.05311850761773,26.721428107686982,27.48834076350416,28.33099425463795,28.803048173476455,28.9892983898892,29.164592711218837,29.153636816135737,29.361798822714682,29.328931137465375,29.64665209487535,29.493269563711912,29.60282851454294,29.56996082929363,29.47135777354571,29.52613724896122,29.70143157029086,29.690475675207757,29.613784409626042,29.559004934210527,29.887681786703602,29.876725891620502,29.721350847956078,30.249226324445985,29.887681786703602,29.580916724376735,29.73429925554017,30.019152527700832,29.810990521121887,29.77812283587258,29.767166940789476,30.019152527700832,30.22731453427978,30.22731453427978,29.767166940789476,30.17253505886427,30.139667373614962,30.12871147853186,29.898637681786706,29.92054947195291,30.008196632617732,30.18349095394737,30.26018221952909,30.293049904778396,30.35878527527701,30.008196632617732,30.238270429362885,30.194446849030474,30.468344226108034,30.479300121191137,30.282094009695292,30.271138114612192,30.36974117036011,30.139667373614962,30.304005799861496,30.50121191135734,30.35878527527701,30.249226324445985,30.347829380193907,30.57790317693906,30.304005799861496,30.468344226108034,30.347829380193907,31.02709487534626,30.775109288434905,30.873712344182827,31.213345091759006,31.070918455678672,30.829888763850416,31.038050770429365,31.31194814750693,31.191433301592802,31.1804774065097,31.23525688192521,31.298402117439466,31.081874350761773,31.268124567174517,31.02709487534626,31.049006665512465,31.1914333015928,31.30943044799529,31.125697931094184,31.136653826177287,30.88466823926593,31.322904042590032,31.09283024584488
